Departure,Return,Airline,Duration,Transit,Price,Competitor Price
2025-10-22,2025-10-29,Air France,17h 30m,1 stop,$879,$953
2025-10-22,2025-10-29,Air France,31h 10m,1 stop,$909,$892
2025-10-22,2025-10-29,Turkish Airlines,20h 35m,1 stop,$833,$953
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-10-22,2025-10-29,Qatar Airways,21h 50m,1 stop,$909,$953
2025-10-22,2025-10-29,Qatar Airways,22h 10m,1 stop,$909,$919
2025-10-22,2025-10-29,Turkish Airlines,21h 10m,1 stop,$902,$919
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1 stop,$902,$919
2025-10-22,2025-10-29,Turkish Airlines,20h 35m,1 stop,$902,$892
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1 stop,$833,$953
2025-10-22,2025-10-29,Turkish Airlines,21h 10m,1 stop,$909,$919
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1 stop,$902,$953
2025-10-22,2025-10-29,Turkish Airlines,26h 40m,1 stop,$909,$953
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-10-22,2025-10-29,Turkish Airlines,26h 50m,1 stop,$879,$885
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1 stop,$909,$885
2025-10-22,2025-10-29,Turkish Airlines,26h 40m,1 stop,$867,$919
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1 stop,$867,$919
2025-10-22,2025-10-29,Qatar Airways,21h 50m,1 stop,$902,$919
2025-10-22,2025-10-29,Qatar Airways,27h 15m,1 stop,$902,$919
2025-10-22,2025-10-29,Turkish Airlines,20h 35m,1 stop,$878,$957
2025-10-22,2025-10-29,Turkish Airlines,23h 15m,1 stop,"$1,070",$953
2025-10-22,2025-10-29,Turkish Airlines,26h 50m,1 stop,$902,$919
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1 stop,$901,$953
2025-10-22,2025-10-29,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-10-22,2025-10-29,Turkish Airlines,23h 15m,1 stop,$902,$953
2025-10-22,2025-10-29,Turkish Airlines,20h 35m,1 stop,$909,$919
2025-10-22,2025-10-29,Turkish Airlines,24h 00m,1 stop,$909,$919
2025-10-22,2025-10-29,Air France,17h 30m,1 stop,$909,N/A
2025-10-22,2025-10-29,Air France,31h 10m,1 stop,$902,N/A
2025-10-22,2025-10-29,Turkish Airlines,21h 10m,1 stop,$902,N/A
2025-10-29,2025-11-05,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,$841,$953
2025-10-29,2025-11-05,Air France,19h 00m,2 stops,$909,$953
2025-10-29,2025-11-05,Air France,31h 10m,1 stop,$909,$953
2025-10-29,2025-11-05,Turkish Airlines,21h 25m,1 stop,$909,$892
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,$853,$953
2025-10-29,2025-11-05,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-10-29,2025-11-05,Turkish Airlines,21h 25m,1 stop,$909,$953
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-10-29,2025-11-05,Qatar Airways,21h 45m,1 stop,$909,$953
2025-10-29,2025-11-05,Qatar Airways,22h 10m,1 stop,$909,$953
2025-10-29,2025-11-05,Turkish Airlines,27h 20m,1 stop,$909,$953
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,$909,$892
2025-10-29,2025-11-05,Turkish Airlines,27h 50m,1 stop,$853,$1
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,"$1,415",N/A
2025-10-29,2025-11-05,Turkish Airlines,21h 10m,1 stop,$902,$953
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,$833,$892
2025-10-29,2025-11-05,Qatar Airways,21h 45m,1 stop,$902,$953
2025-10-29,2025-11-05,Qatar Airways,22h 10m,1 stop,$902,$953
2025-10-29,2025-11-05,Turkish Airlines,21h 25m,1 stop,$902,$953
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,$902,$953
2025-10-29,2025-11-05,Air France,19h 00m,2 stops,$841,$892
2025-10-29,2025-11-05,Air France,31h 10m,1 stop,$833,$953
2025-10-29,2025-11-05,Qatar Airways,21h 45m,1 stop,$902,$953
2025-10-29,2025-11-05,Qatar Airways,22h 10m,1 stop,$902,$953
2025-10-29,2025-11-05,Turkish Airlines,21h 10m,1 stop,$902,$953
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,$902,$892
2025-10-29,2025-11-05,Turkish Airlines,21h 10m,1 stop,$833,$1
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,"$1,415",$1
2025-10-29,2025-11-05,Turkish Airlines,21h 25m,1 stop,"$1,415",$1
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,$841,$964
2025-10-29,2025-11-05,Turkish Airlines,21h 25m,1 stop,"$1,165",$1
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,$913,$953
2025-10-29,2025-11-05,Qatar Airways,21h 45m,1 stop,"$1,105",N/A
2025-10-29,2025-11-05,Qatar Airways,27h 15m,1 stop,$848,N/A
2025-10-29,2025-11-05,Turkish Airlines,17h 25m,1 stop,"$1,452",N/A
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,$902,N/A
2025-10-29,2025-11-05,Air France,19h 00m,2 stops,$841,$892
2025-10-29,2025-11-05,Air France,31h 10m,1 stop,$833,$953
2025-10-29,2025-11-05,Qatar Airways,21h 45m,1 stop,$902,$953
2025-10-29,2025-11-05,Qatar Airways,22h 10m,1 stop,$902,$953
2025-10-29,2025-11-05,Turkish Airlines,21h 10m,1 stop,$902,$953
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,$902,$892
2025-10-29,2025-11-05,Turkish Airlines,21h 10m,1 stop,$833,$1
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,"$1,415",$1
2025-10-29,2025-11-05,Turkish Airlines,21h 25m,1 stop,"$1,415",$1
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,$841,$964
2025-10-29,2025-11-05,Turkish Airlines,21h 25m,1 stop,"$1,165",$1
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,$913,$953
2025-10-29,2025-11-05,Qatar Airways,21h 45m,1 stop,"$1,105",$953
2025-10-29,2025-11-05,Qatar Airways,27h 15m,1 stop,$848,$953
2025-10-29,2025-11-05,Turkish Airlines,17h 25m,1 stop,"$1,452",$953
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,$902,$971
2025-10-29,2025-11-05,Turkish Airlines,17h 25m,1 stop,$874,$953
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1 stop,$874,$953
2025-10-29,2025-11-05,Air France,19h 00m,2 stops,$848,$1
2025-10-29,2025-11-05,Air France,31h 10m,1 stop,$874,$953
2025-10-29,2025-11-05,"Qatar Airways, MEA",20h 55m,1 stop,$842,N/A
2025-10-29,2025-11-05,Qatar Airways,22h 10m,1 stop,$841,N/A
2025-10-29,2025-11-05,Qatar Airways,21h 45m,1 stop,"$1,018",N/A
2025-10-29,2025-11-05,Qatar Airways,31h 35m,1 stop,$874,N/A
2025-10-29,2025-11-05,Air France,17h 30m,1 stop,$837,N/A
2025-10-29,2025-11-05,Air France,31h 10m,1 stop,"$1,022",N/A
2025-10-29,2025-11-05,Air France,19h 00m,2 stops,$874,N/A
2025-10-29,2025-11-05,KLM,29h 50m,2 stops,$917,N/A
2025-10-29,2025-11-05,"British Airways, MEA",17h 15m,1 stop,"$1,043",N/A
2025-10-29,2025-11-05,"MEA, British Airways",18h 15m,1 stop,$874,N/A
2025-10-29,2025-11-05,Turkish Airlines,21h 10m,1 stop,"$1,037",N/A
2025-11-05,2025-11-12,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$853,$892
2025-11-05,2025-11-12,Qatar Airways,21h 45m,1 stop,$909,$953
2025-11-05,2025-11-12,Qatar Airways,22h 10m,1 stop,$909,$953
2025-11-05,2025-11-12,Turkish Airlines,21h 25m,1 stop,$909,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-05,2025-11-12,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-05,2025-11-12,Turkish Airlines,21h 25m,1 stop,$909,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-05,2025-11-12,Turkish Airlines,27h 20m,1 stop,$909,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-05,2025-11-12,Turkish Airlines,27h 50m,1 stop,$909,$953
2025-11-05,2025-11-12,Turkish Airlines,21h 10m,1 stop,$902,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$833,$892
2025-11-05,2025-11-12,Qatar Airways,21h 45m,1 stop,$902,$953
2025-11-05,2025-11-12,Qatar Airways,22h 10m,1 stop,$902,$953
2025-11-05,2025-11-12,Turkish Airlines,21h 25m,1 stop,$902,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$902,$953
2025-11-05,2025-11-12,Turkish Airlines,21h 10m,1 stop,$902,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$902,$953
2025-11-05,2025-11-12,Turkish Airlines,21h 25m,1 stop,$902,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$902,$953
2025-11-05,2025-11-12,Turkish Airlines,27h 20m,1 stop,$902,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$902,$953
2025-11-05,2025-11-12,Turkish Airlines,27h 50m,1 stop,$902,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$833,$892
2025-11-05,2025-11-12,Turkish Airlines,21h 10m,1 stop,"$1,377",$1
2025-11-05,2025-11-12,Air France,33h 45m,1 stop,$952,$953
2025-11-05,2025-11-12,Air France,31h 10m,1 stop,$874,$892
2025-11-05,2025-11-12,Turkish Airlines,21h 10m,1 stop,$779,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$874,$953
2025-11-05,2025-11-12,Qatar Airways,21h 45m,1 stop,$874,$953
2025-11-05,2025-11-12,Qatar Airways,22h 10m,1 stop,$874,$953
2025-11-05,2025-11-12,Turkish Airlines,21h 25m,1 stop,$874,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$874,$953
2025-11-05,2025-11-12,Turkish Airlines,21h 10m,1 stop,$874,$892
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$779,$953
2025-11-05,2025-11-12,Turkish Airlines,21h 25m,1 stop,$874,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$874,$953
2025-11-05,2025-11-12,Turkish Airlines,27h 20m,1 stop,$874,$1
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,"$1,288",$953
2025-11-05,2025-11-12,Turkish Airlines,27h 50m,1 stop,$874,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$874,N/A
2025-11-05,2025-11-12,Air France,33h 45m,1 stop,$952,$953
2025-11-05,2025-11-12,Air France,31h 10m,1 stop,$874,$892
2025-11-05,2025-11-12,Turkish Airlines,21h 10m,1 stop,$779,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$874,$953
2025-11-05,2025-11-12,Qatar Airways,21h 45m,1 stop,$874,$953
2025-11-05,2025-11-12,Qatar Airways,22h 10m,1 stop,$874,$953
2025-11-05,2025-11-12,Turkish Airlines,21h 25m,1 stop,$874,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$902,$953
2025-11-05,2025-11-12,Turkish Airlines,21h 10m,1 stop,$874,$892
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$779,$953
2025-11-05,2025-11-12,Turkish Airlines,21h 25m,1 stop,$874,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$874,$953
2025-11-05,2025-11-12,Turkish Airlines,27h 20m,1 stop,$902,$1
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,"$1,288",$953
2025-11-05,2025-11-12,Turkish Airlines,27h 50m,1 stop,$902,$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$902,$953
2025-11-05,2025-11-12,Turkish Airlines,21h 10m,1 stop,$902,$953
2025-11-05,2025-11-12,Turkish Airlines,23h 15m,1 stop,$902,$1
2025-11-05,2025-11-12,Qatar Airways,21h 45m,1 stop,$901,$953
2025-11-05,2025-11-12,Qatar Airways,27h 15m,1 stop,"$1,452",$7
2025-11-05,2025-11-12,Turkish Airlines,21h 25m,1 stop,$902,$953
2025-11-05,2025-11-12,Turkish Airlines,23h 15m,1 stop,$896,$1
2025-11-05,2025-11-12,Turkish Airlines,27h 20m,1 stop,"$1,377",$1
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,$902,$1
2025-11-05,2025-11-12,Turkish Airlines,27h 50m,1 stop,"$1,377",$953
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,"$1,377",$4
2025-11-05,2025-11-12,Turkish Airlines,17h 25m,1 stop,$999,N/A
2025-11-05,2025-11-12,Turkish Airlines,17h 20m,1 stop,"$1,158",N/A
2025-11-05,2025-11-12,Turkish Airlines,21h 10m,1 stop,$902,N/A
2025-11-05,2025-11-12,Turkish Airlines,24h 00m,1 stop,$935,N/A
2025-11-05,2025-11-12,Turkish Airlines,21h 25m,1 stop,"$1,153",N/A
2025-11-12,2025-11-19,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$853,$894
2025-11-12,2025-11-19,Qatar Airways,21h 45m,1 stop,$909,$953
2025-11-12,2025-11-19,Qatar Airways,22h 10m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,21h 25m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,21h 25m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,27h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,27h 50m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$906,$951
2025-11-12,2025-11-19,Turkish Airlines,21h 10m,1 stop,"$1,201",N/A
2025-11-12,2025-11-19,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$853,$894
2025-11-12,2025-11-19,Qatar Airways,21h 45m,1 stop,$909,$953
2025-11-12,2025-11-19,Qatar Airways,22h 10m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,21h 25m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,21h 25m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,27h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Air France,17h 30m,1 stop,"$1,105",$953
2025-11-12,2025-11-19,Air France,31h 10m,1 stop,$909,$894
2025-11-12,2025-11-19,Turkish Airlines,21h 10m,1 stop,$833,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Qatar Airways,21h 45m,1 stop,$909,$953
2025-11-12,2025-11-19,Qatar Airways,22h 10m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,21h 25m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,21h 25m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,"$1,201",$953
2025-11-12,2025-11-19,Turkish Airlines,27h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,27h 50m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,"$1,361",$953
2025-11-12,2025-11-19,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,23h 15m,1 stop,$909,$972
2025-11-12,2025-11-19,Turkish Airlines,21h 25m,1 stop,$909,$1
2025-11-12,2025-11-19,Turkish Airlines,23h 15m,1 stop,$909,$1
2025-11-12,2025-11-19,Turkish Airlines,27h 20m,1 stop,$919,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,"$1,201",$7
2025-11-12,2025-11-19,Air France,19h 15m,2 stops,"$1,116",$953
2025-11-12,2025-11-19,Air France,18h 20m,1 stop,"$1,377",N/A
2025-11-12,2025-11-19,Turkish Airlines,27h 50m,1 stop,"$1,201",N/A
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$969,N/A
2025-11-12,2025-11-19,Turkish Airlines,21h 10m,1 stop,"$1,452",N/A
2025-11-12,2025-11-19,Turkish Airlines,24h 00m,1 stop,$909,N/A
2025-11-12,2025-11-19,Turkish Airlines,21h 25m,1 stop,$914,N/A
2025-11-12,2025-11-19,Turkish Airlines,24h 00m,1 stop,"$1,377",N/A
2025-11-12,2025-11-19,Air France,17h 30m,1 stop,$909,N/A
2025-11-12,2025-11-19,Air France,17h 30m,1 stop,"$1,105",$953
2025-11-12,2025-11-19,Air France,31h 10m,1 stop,$909,$894
2025-11-12,2025-11-19,Turkish Airlines,21h 10m,1 stop,$833,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Qatar Airways,21h 45m,1 stop,$909,$953
2025-11-12,2025-11-19,Qatar Airways,22h 10m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,21h 25m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,21h 25m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,"$1,201",$953
2025-11-12,2025-11-19,Turkish Airlines,27h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,27h 50m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,"$1,361",$953
2025-11-12,2025-11-19,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,23h 15m,1 stop,$909,$972
2025-11-12,2025-11-19,Turkish Airlines,21h 25m,1 stop,$909,$1
2025-11-12,2025-11-19,Turkish Airlines,23h 15m,1 stop,$909,$1
2025-11-12,2025-11-19,Turkish Airlines,27h 20m,1 stop,$919,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,"$1,201",$7
2025-11-12,2025-11-19,Air France,19h 15m,2 stops,"$1,116",$953
2025-11-12,2025-11-19,Air France,18h 20m,1 stop,"$1,377",$953
2025-11-12,2025-11-19,Turkish Airlines,27h 50m,1 stop,"$1,201",$972
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$969,$7
2025-11-12,2025-11-19,Turkish Airlines,21h 10m,1 stop,"$1,452",$953
2025-11-12,2025-11-19,Turkish Airlines,24h 00m,1 stop,$909,$1
2025-11-12,2025-11-19,Turkish Airlines,21h 25m,1 stop,$914,$953
2025-11-12,2025-11-19,Turkish Airlines,24h 00m,1 stop,"$1,377",$953
2025-11-12,2025-11-19,Air France,17h 30m,1 stop,$909,$953
2025-11-12,2025-11-19,Air France,18h 20m,1 stop,$909,$953
2025-11-12,2025-11-19,Turkish Airlines,27h 50m,1 stop,$935,$953
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,"$1,377",N/A
2025-11-12,2025-11-19,Turkish Airlines,21h 10m,1 stop,$909,N/A
2025-11-12,2025-11-19,Turkish Airlines,24h 00m,1 stop,$999,N/A
2025-11-12,2025-11-19,Turkish Airlines,27h 50m,1 stop,"$1,134",N/A
2025-11-12,2025-11-19,Turkish Airlines,17h 20m,1 stop,$909,N/A
2025-11-12,2025-11-19,Turkish Airlines,21h 25m,1 stop,$914,N/A
2025-11-12,2025-11-19,Turkish Airlines,24h 00m,1 stop,"$1,158",N/A
2025-11-12,2025-11-19,Qatar Airways,21h 45m,1 stop,$909,N/A
2025-11-12,2025-11-19,Qatar Airways,25h 57m,2 stops,"$1,158",N/A
2025-11-12,2025-11-19,Air France,19h 15m,2 stops,$909,N/A
2025-11-12,2025-11-19,Air France,18h 20m,1 stop,$909,N/A
2025-11-12,2025-11-19,"Air Canada, MEA",21h 00m,2 stops,$909,N/A
2025-11-12,2025-11-19,"MEA, Air Canada",23h 42m,2 stops,$964,N/A
2025-11-19,2025-11-26,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$853,$894
2025-11-19,2025-11-26,Qatar Airways,21h 45m,1 stop,$909,$953
2025-11-19,2025-11-26,Qatar Airways,22h 10m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,21h 25m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-19,2025-11-26,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,21h 25m,1 stop,$909,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-19,2025-11-26,Turkish Airlines,27h 20m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,27h 50m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$906,$951
2025-11-19,2025-11-26,Turkish Airlines,27h 20m,1 stop,$864,N/A
2025-11-19,2025-11-26,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$833,$894
2025-11-19,2025-11-26,Qatar Airways,21h 45m,1 stop,$909,$953
2025-11-19,2025-11-26,Qatar Airways,22h 10m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,21h 25m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-19,2025-11-26,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,21h 25m,1 stop,$909,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-19,2025-11-26,Turkish Airlines,27h 20m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,27h 50m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$886,$951
2025-11-19,2025-11-26,Turkish Airlines,27h 20m,1 stop,$896,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,"$1,022",$953
2025-11-19,2025-11-26,Turkish Airlines,21h 10m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,23h 15m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,21h 25m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,23h 15m,1 stop,$909,$953
2025-11-19,2025-11-26,Turkish Airlines,27h 50m,1 stop,$909,$1
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$896,$953
2025-11-19,2025-11-26,Turkish Airlines,21h 10m,1 stop,$864,N/A
2025-11-19,2025-11-26,Turkish Airlines,24h 00m,1 stop,"$1,029",N/A
2025-11-19,2025-11-26,Turkish Airlines,21h 25m,1 stop,$909,N/A
2025-11-19,2025-11-26,Turkish Airlines,24h 00m,1 stop,"$1,004",N/A
2025-11-19,2025-11-26,Qatar Airways,21h 45m,1 stop,"$1,037",N/A
2025-11-19,2025-11-26,Qatar Airways,27h 15m,1 stop,"$1,158",N/A
2025-11-19,2025-11-26,Qatar Airways,25h 35m,2 stops,$909,N/A
2025-11-19,2025-11-26,Qatar Airways,22h 10m,1 stop,"$1,144",N/A
2025-11-19,2025-11-26,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$833,$894
2025-11-19,2025-11-26,Qatar Airways,21h 45m,1 stop,$909,$953
2025-11-19,2025-11-26,Qatar Airways,22h 10m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,21h 25m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-19,2025-11-26,Turkish Airlines,21h 10m,1 stop,$909,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,21h 25m,1 stop,$909,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$909,$953
2025-11-19,2025-11-26,Turkish Airlines,27h 20m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,27h 50m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$886,$951
2025-11-19,2025-11-26,Turkish Airlines,27h 20m,1 stop,$896,$953
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,"$1,022",$953
2025-11-19,2025-11-26,Turkish Airlines,21h 10m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,23h 15m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,21h 25m,1 stop,$901,$953
2025-11-19,2025-11-26,Turkish Airlines,23h 15m,1 stop,$909,$953
2025-11-19,2025-11-26,Turkish Airlines,27h 50m,1 stop,$909,$1
2025-11-19,2025-11-26,Turkish Airlines,17h 20m,1 stop,$896,$953
2025-11-19,2025-11-26,Turkish Airlines,21h 10m,1 stop,$864,N/A
2025-11-19,2025-11-26,Turkish Airlines,24h 00m,1 stop,"$1,029",N/A
