Departure,Return,Airline,Duration,Transit,Price,Competitor Price
2025-10-27,2025-11-03,Qatar Airways,6h 25m,1 stop,$520,$566
2025-10-27,2025-11-03,Qatar Airways,7h 30m,1 stop,$466,$570
2025-10-27,2025-11-03,Qatar Airways,7h 10m,1 stop,$560,$566
2025-10-27,2025-11-03,Qatar Airways,7h 30m,1 stop,$754,$566
2025-10-27,2025-11-03,Egyptair,6h 15m,1 stop,$560,$570
2025-10-27,2025-11-03,Egyptair,7h 25m,1 stop,$560,N/A
2025-10-27,2025-11-03,Qatar Airways,7h 25m,1 stop,$560,N/A
2025-10-27,2025-11-03,Qatar Airways,6h 45m,1 stop,$560,N/A
2025-10-27,2025-11-03,Qatar Airways,6h 25m,1 stop,$560,N/A
2025-10-27,2025-11-03,Qatar Airways,6h 45m,1 stop,$560,N/A
2025-10-27,2025-11-03,Qatar Airways,7h 25m,1 stop,$560,N/A
2025-10-27,2025-11-03,Qatar Airways,7h 30m,1 stop,$560,N/A
2025-10-27,2025-11-03,Etihad Airways,8h 30m,1 stop,$560,N/A
2025-10-27,2025-11-03,Etihad Airways,6h 55m,1 stop,$560,N/A
2025-10-27,2025-11-03,Egyptair,6h 15m,1 stop,$754,N/A
2025-10-27,2025-11-03,Egyptair,9h 45m,1 stop,$754,N/A
2025-10-27,2025-11-03,Qatar Airways,7h 10m,1 stop,$754,N/A
2025-10-27,2025-11-03,Qatar Airways,8h 45m,1 stop,"$1,084",N/A
2025-10-27,2025-11-03,Turkish Airlines,7h 45m,1 stop,$754,N/A
2025-10-27,2025-11-03,MEA,2h 35m,nonstop,$702,$566
2025-10-27,2025-11-03,MEA,2h 15m,nonstop,$402,$566
2025-10-27,2025-11-03,flydubai,13h 40m,1 stop,$738,$566
2025-10-27,2025-11-03,flydubai,9h 35m,1 stop,$645,$566
2025-10-27,2025-11-03,MEA,2h 35m,nonstop,$682,$566
2025-10-27,2025-11-03,MEA,2h 15m,nonstop,$560,$566
2025-10-27,2025-11-03,MEA,2h 35m,nonstop,$560,$566
2025-10-27,2025-11-03,MEA,2h 15m,nonstop,$560,$566
2025-10-27,2025-11-03,MEA,2h 35m,nonstop,$465,$566
2025-10-27,2025-11-03,MEA,2h 15m,nonstop,$560,$566
2025-10-27,2025-11-03,Qatar Airways,7h 10m,1 stop,$480,$570
2025-10-27,2025-11-03,Qatar Airways,6h 45m,1 stop,$560,$566
2025-10-27,2025-11-03,Qatar Airways,6h 25m,1 stop,$520,$566
2025-10-27,2025-11-03,Qatar Airways,7h 30m,1 stop,$466,$570
2025-10-27,2025-11-03,Qatar Airways,7h 10m,1 stop,$560,$566
2025-10-27,2025-11-03,Qatar Airways,7h 30m,1 stop,$754,$566
2025-10-27,2025-11-03,Egyptair,6h 15m,1 stop,$560,$570
2025-10-27,2025-11-03,Egyptair,7h 25m,1 stop,$560,$566
2025-10-27,2025-11-03,Qatar Airways,7h 25m,1 stop,$560,$566
2025-10-27,2025-11-03,Qatar Airways,6h 45m,1 stop,$560,$462
2025-10-27,2025-11-03,Qatar Airways,6h 25m,1 stop,$560,$566
2025-10-27,2025-11-03,Qatar Airways,6h 45m,1 stop,$560,$463
2025-10-27,2025-11-03,Qatar Airways,7h 25m,1 stop,$560,$545
2025-10-27,2025-11-03,Qatar Airways,7h 30m,1 stop,$494,$545
2025-10-27,2025-11-03,Etihad Airways,8h 30m,1 stop,$494,$2
2025-10-27,2025-11-03,Etihad Airways,6h 55m,1 stop,$560,$2
2025-10-27,2025-11-03,Egyptair,6h 15m,1 stop,$754,$566
2025-10-27,2025-11-03,Egyptair,9h 45m,1 stop,$754,$410
2025-10-27,2025-11-03,Qatar Airways,7h 10m,1 stop,$754,$462
2025-10-27,2025-11-03,Qatar Airways,8h 45m,1 stop,"$1,084",N/A
2025-10-27,2025-11-03,Turkish Airlines,7h 45m,1 stop,$754,N/A
2025-10-27,2025-11-03,Turkish Airlines,7h 40m,1 stop,$494,N/A
2025-10-27,2025-11-03,Qatar Airways,7h 25m,1 stop,$494,N/A
2025-10-27,2025-11-03,Qatar Airways,7h 30m,1 stop,$458,N/A
2025-10-27,2025-11-03,Qatar Airways,7h 10m,1 stop,$494,N/A
2025-10-27,2025-11-03,Qatar Airways,8h 45m,1 stop,$459,N/A
2025-10-27,2025-11-03,Qatar Airways,7h 25m,1 stop,$661,N/A
2025-10-27,2025-11-03,Qatar Airways,8h 45m,1 stop,$474,N/A
2025-10-27,2025-11-03,Qatar Airways,6h 25m,1 stop,$476,N/A
2025-10-27,2025-11-03,Qatar Airways,11h 05m,1 stop,"$2,573",N/A
2025-10-27,2025-11-03,Qatar Airways,12h 00m,1 stop,"$2,573",N/A
2025-10-27,2025-11-03,Qatar Airways,7h 30m,1 stop,$494,N/A
2025-10-27,2025-11-03,Qatar Airways,6h 25m,1 stop,$408,N/A
2025-10-27,2025-11-03,Qatar Airways,13h 35m,1 stop,$697,N/A
2025-10-27,2025-11-03,Qatar Airways,7h 10m,1 stop,$458,N/A
2025-10-27,2025-11-03,Qatar Airways,11h 05m,1 stop,$661,N/A
2025-10-27,2025-11-03,Qatar Airways,6h 25m,1 stop,$412,$661
2025-10-27,2025-11-03,Royal Jordanian,6h 45m,1 stop,$645,$397
2025-10-27,2025-11-03,MEA,2h 35m,nonstop,$363,$698
2025-10-27,2025-11-03,MEA,2h 15m,nonstop,$682,$719
2025-10-27,2025-11-03,Aegean Airlines,23h 05m,1 stop,$702,$755
2025-10-27,2025-11-03,Air Arabia,19h 25m,1 stop,$414,$441
2025-10-27,2025-11-03,MEA,2h 35m,nonstop,$738,$441
2025-10-27,2025-11-03,MEA,2h 15m,nonstop,$412,$554
2025-10-27,2025-11-03,MEA,2h 35m,nonstop,$412,$442
2025-10-27,2025-11-03,MEA,2h 15m,nonstop,$412,$566
2025-10-27,2025-11-03,Qatar Airways,6h 25m,1 stop,$412,$545
2025-10-27,2025-11-03,Royal Jordanian,6h 30m,1 stop,$412,$566
2025-10-27,2025-11-03,MEA,2h 35m,nonstop,$461,$463
2025-10-27,2025-11-03,MEA,2h 15m,nonstop,$585,N/A
2025-10-27,2025-11-03,Qatar Airways,6h 25m,1 stop,$413,N/A
2025-10-27,2025-11-03,Royal Jordanian,6h 45m,1 stop,$413,N/A
2025-10-27,2025-11-03,Qatar Airways,7h 10m,1 stop,$551,N/A
2025-10-27,2025-11-03,Royal Jordanian,6h 30m,1 stop,$597,N/A
2025-10-27,2025-11-03,Qatar Airways,7h 10m,1 stop,$679,N/A
2025-10-27,2025-11-03,Royal Jordanian,6h 45m,1 stop,"$1,994",N/A
2025-10-27,2025-11-03,Qatar Airways,7h 25m,1 stop,$424,N/A
2025-10-27,2025-11-03,Royal Jordanian,6h 30m,1 stop,$666,N/A
2025-10-27,2025-11-03,Qatar Airways,7h 25m,1 stop,$476,N/A
2025-10-27,2025-11-03,Royal Jordanian,6h 45m,1 stop,$452,N/A
2025-10-27,2025-11-03,Qatar Airways,6h 25m,1 stop,$603,N/A
2025-10-27,2025-11-03,Etihad Airways,6h 55m,1 stop,"$2,031",N/A
2025-10-27,2025-11-03,Qatar Airways,6h 25m,1 stop,$477,N/A
2025-10-27,2025-11-03,MEA,2h 15m,nonstop,$469,N/A
2025-10-27,2025-11-03,Etihad Airways,8h 30m,1 stop,$438,N/A
2025-10-27,2025-11-03,Royal Jordanian,6h 30m,1 stop,$430,N/A
2025-10-27,2025-11-03,Etihad Airways,8h 30m,1 stop,$665,N/A
2025-10-27,2025-11-03,Royal Jordanian,6h 45m,1 stop,$591,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1 stop,$480,$566
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1 stop,$402,$566
2025-11-03,2025-11-10,flydubai,13h 40m,1 stop,$465,$566
2025-11-03,2025-11-10,flydubai,9h 35m,1 stop,$480,N/A
2025-11-03,2025-11-10,Egyptair,6h 15m,1 stop,$466,N/A
2025-11-03,2025-11-10,Egyptair,7h 25m,1 stop,$566,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1 stop,$566,N/A
2025-11-03,2025-11-10,Qatar Airways,8h 45m,1 stop,$456,N/A
2025-11-03,2025-11-10,Egyptair,6h 15m,1 stop,$566,N/A
2025-11-03,2025-11-10,Egyptair,9h 45m,1 stop,$545,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 10m,1 stop,$566,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1 stop,$566,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1 stop,$480,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 30m,1 stop,$566,N/A
2025-11-03,2025-11-10,flydubai,12h 10m,1 stop,$466,N/A
2025-11-03,2025-11-10,flydubai,9h 35m,1 stop,$566,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1 stop,$474,$566
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1 stop,$402,$566
2025-11-03,2025-11-10,flydubai,13h 40m,1 stop,$465,$566
2025-11-03,2025-11-10,flydubai,9h 35m,1 stop,$480,$594
2025-11-03,2025-11-10,Egyptair,6h 15m,1 stop,$466,$445
2025-11-03,2025-11-10,Egyptair,7h 25m,1 stop,$566,$445
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1 stop,$566,$566
2025-11-03,2025-11-10,Qatar Airways,8h 45m,1 stop,$456,$445
2025-11-03,2025-11-10,Egyptair,6h 15m,1 stop,$566,N/A
2025-11-03,2025-11-10,Egyptair,9h 45m,1 stop,$545,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 10m,1 stop,$566,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1 stop,$566,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1 stop,$480,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 30m,1 stop,$566,N/A
2025-11-03,2025-11-10,flydubai,12h 10m,1 stop,$466,N/A
2025-11-03,2025-11-10,flydubai,9h 35m,1 stop,$566,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 25m,1 stop,$521,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1 stop,$604,N/A
2025-11-03,2025-11-10,Etihad Airways,8h 30m,1 stop,$590,N/A
2025-11-03,2025-11-10,Etihad Airways,6h 55m,1 stop,$679,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 10m,1 stop,$625,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 30m,1 stop,$604,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 25m,1 stop,$515,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 30m,1 stop,$526,N/A
2025-11-03,2025-11-10,Qatar Airways,12h 00m,1 stop,$416,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1 stop,$632,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 10m,1 stop,$423,N/A
2025-11-03,2025-11-10,Qatar Airways,8h 45m,1 stop,$474,N/A
2025-11-03,2025-11-10,Egyptair,12h 15m,1 stop,$465,N/A
2025-11-03,2025-11-10,Egyptair,7h 25m,1 stop,$416,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 25m,1 stop,$679,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1 stop,$474,$566
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1 stop,$402,$566
2025-11-03,2025-11-10,flydubai,13h 40m,1 stop,$465,$566
2025-11-03,2025-11-10,flydubai,9h 35m,1 stop,$480,$594
2025-11-03,2025-11-10,Egyptair,6h 15m,1 stop,$466,$445
2025-11-03,2025-11-10,Egyptair,7h 25m,1 stop,$566,$445
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1 stop,$566,$566
2025-11-03,2025-11-10,Qatar Airways,8h 45m,1 stop,$456,$445
2025-11-03,2025-11-10,Egyptair,6h 15m,1 stop,$566,N/A
2025-11-03,2025-11-10,Egyptair,9h 45m,1 stop,$545,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 10m,1 stop,$480,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1 stop,$566,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1 stop,$480,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 30m,1 stop,$566,N/A
2025-11-03,2025-11-10,flydubai,12h 10m,1 stop,$466,N/A
2025-11-03,2025-11-10,flydubai,9h 35m,1 stop,$566,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 25m,1 stop,$521,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1 stop,$604,N/A
2025-11-03,2025-11-10,Etihad Airways,8h 30m,1 stop,$590,N/A
2025-11-03,2025-11-10,Etihad Airways,6h 55m,1 stop,$665,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 10m,1 stop,$625,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 30m,1 stop,$604,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 25m,1 stop,$515,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 30m,1 stop,$526,N/A
2025-11-03,2025-11-10,Qatar Airways,12h 00m,1 stop,$416,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1 stop,$632,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 10m,1 stop,$423,N/A
2025-11-03,2025-11-10,Qatar Airways,8h 45m,1 stop,$474,N/A
2025-11-03,2025-11-10,Egyptair,12h 15m,1 stop,$465,N/A
2025-11-03,2025-11-10,Egyptair,7h 25m,1 stop,$416,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 25m,1 stop,$679,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1 stop,$474,$566
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1 stop,$402,$566
2025-11-03,2025-11-10,flydubai,13h 40m,1 stop,$465,$545
2025-11-03,2025-11-10,flydubai,9h 35m,1 stop,$474,$566
2025-11-03,2025-11-10,Egyptair,6h 15m,1 stop,$466,$566
2025-11-03,2025-11-10,Egyptair,7h 25m,1 stop,$566,$566
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1 stop,$566,$594
2025-11-03,2025-11-10,Qatar Airways,8h 45m,1 stop,$456,$445
2025-11-03,2025-11-10,Egyptair,6h 15m,1 stop,$566,$445
2025-11-03,2025-11-10,Egyptair,9h 45m,1 stop,$454,$566
2025-11-03,2025-11-10,Qatar Airways,7h 10m,1 stop,$480,$445
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1 stop,$474,$566
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1 stop,$480,$645
2025-11-03,2025-11-10,Qatar Airways,7h 30m,1 stop,$566,$630
2025-11-03,2025-11-10,flydubai,12h 10m,1 stop,$466,$630
2025-11-03,2025-11-10,flydubai,9h 35m,1 stop,$566,$669
2025-11-03,2025-11-10,Qatar Airways,7h 25m,1 stop,$521,$442
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1 stop,$604,$566
2025-11-03,2025-11-10,Etihad Airways,8h 30m,1 stop,$590,$442
2025-11-03,2025-11-10,Etihad Airways,6h 55m,1 stop,$665,$566
2025-11-03,2025-11-10,Qatar Airways,7h 10m,1 stop,$625,$441
2025-11-03,2025-11-10,Qatar Airways,7h 30m,1 stop,$604,$545
2025-11-03,2025-11-10,Qatar Airways,7h 25m,1 stop,$515,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 30m,1 stop,$526,N/A
2025-11-03,2025-11-10,Qatar Airways,12h 00m,1 stop,$416,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1 stop,$632,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 10m,1 stop,$423,N/A
2025-11-03,2025-11-10,Qatar Airways,8h 45m,1 stop,$474,N/A
2025-11-03,2025-11-10,Egyptair,12h 15m,1 stop,$465,N/A
2025-11-03,2025-11-10,Egyptair,7h 25m,1 stop,$416,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 25m,1 stop,$665,N/A
2025-11-03,2025-11-10,Qatar Airways,8h 45m,1 stop,$480,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 25m,1 stop,"$2,031",N/A
2025-11-03,2025-11-10,MEA,2h 15m,nonstop,$604,N/A
2025-11-03,2025-11-10,MEA,2h 35m,nonstop,$630,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1 stop,$610,N/A
2025-11-03,2025-11-10,MEA,2h 35m,nonstop,$625,N/A
2025-11-03,2025-11-10,Etihad Airways,6h 55m,1 stop,$526,N/A
2025-11-03,2025-11-10,MEA,2h 35m,nonstop,$604,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 30m,1 stop,$610,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 25m,1 stop,$654,N/A
2025-11-03,2025-11-10,MEA,2h 15m,nonstop,$665,N/A
2025-11-03,2025-11-10,MEA,2h 35m,nonstop,"$1,506",N/A
2025-11-03,2025-11-10,Qatar Airways,7h 30m,1 stop,$623,N/A
2025-11-03,2025-11-10,Etihad Airways,8h 30m,1 stop,$665,N/A
2025-11-03,2025-11-10,MEA,2h 15m,nonstop,$604,N/A
2025-11-03,2025-11-10,Royal Jordanian,9h 35m,1 stop,$604,N/A
2025-11-03,2025-11-10,MEA,2h 15m,nonstop,$428,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1 stop,$632,N/A
2025-11-03,2025-11-10,Royal Jordanian,6h 30m,1 stop,$626,N/A
2025-11-03,2025-11-10,Royal Jordanian,9h 35m,1 stop,$602,N/A
2025-11-03,2025-11-10,MEA,2h 15m,nonstop,$474,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1 stop,$428,N/A
2025-11-03,2025-11-10,Royal Jordanian,6h 45m,1 stop,$474,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1 stop,$665,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1 stop,$415,N/A
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1 stop,$602,N/A
2025-11-03,2025-11-10,Etihad Airways,6h 55m,1 stop,$473,N/A
2025-11-03,2025-11-10,Qatar Airways,7h 10m,1 stop,"$2,031",N/A
2025-11-03,2025-11-10,Royal Jordanian,6h 30m,1 stop,$551,N/A
2025-11-03,2025-11-10,MEA,2h 35m,nonstop,$454,N/A
2025-11-10,2025-11-17,MEA,2h 35m,nonstop,$702,$566
2025-11-10,2025-11-17,MEA,2h 15m,nonstop,$442,$566
2025-11-10,2025-11-17,Air Arabia,19h 15m,1 stop,$738,$566
2025-11-10,2025-11-17,Air Arabia,19h 25m,1 stop,$645,$566
2025-11-10,2025-11-17,MEA,2h 35m,nonstop,$682,$566
2025-11-10,2025-11-17,MEA,2h 15m,nonstop,$560,$566
2025-11-10,2025-11-17,MEA,2h 35m,nonstop,$560,$566
2025-11-10,2025-11-17,MEA,2h 15m,nonstop,$560,N/A
2025-11-10,2025-11-17,MEA,2h 35m,nonstop,$465,N/A
2025-11-10,2025-11-17,MEA,2h 15m,nonstop,$560,N/A
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1 stop,$480,N/A
2025-11-10,2025-11-17,Qatar Airways,6h 45m,1 stop,$560,N/A
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1 stop,$520,N/A
2025-11-10,2025-11-17,Qatar Airways,7h 30m,1 stop,$466,N/A
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1 stop,$560,N/A
2025-11-10,2025-11-17,Qatar Airways,7h 30m,1 stop,$754,N/A
2025-11-10,2025-11-17,MEA,2h 35m,nonstop,$702,$566
2025-11-10,2025-11-17,MEA,2h 15m,nonstop,$442,$566
2025-11-10,2025-11-17,Air Arabia,19h 15m,1 stop,$738,$566
2025-11-10,2025-11-17,Air Arabia,19h 25m,1 stop,$645,$566
2025-11-10,2025-11-17,MEA,2h 35m,nonstop,$682,$566
2025-11-10,2025-11-17,MEA,2h 15m,nonstop,$560,$566
2025-11-10,2025-11-17,MEA,2h 35m,nonstop,$560,$566
2025-11-10,2025-11-17,MEA,2h 15m,nonstop,$560,$566
2025-11-10,2025-11-17,MEA,2h 35m,nonstop,$465,$566
2025-11-10,2025-11-17,MEA,2h 15m,nonstop,$560,$570
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1 stop,$480,$566
2025-11-10,2025-11-17,Qatar Airways,6h 45m,1 stop,$560,$566
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1 stop,$520,$566
2025-11-10,2025-11-17,Qatar Airways,7h 30m,1 stop,$466,$570
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1 stop,$560,$570
2025-11-10,2025-11-17,Qatar Airways,7h 30m,1 stop,$754,N/A
2025-11-10,2025-11-17,Egyptair,6h 15m,1 stop,$560,N/A
2025-11-10,2025-11-17,Egyptair,7h 25m,1 stop,$560,N/A
2025-11-10,2025-11-17,Qatar Airways,7h 25m,1 stop,$560,N/A
2025-11-10,2025-11-17,Qatar Airways,6h 45m,1 stop,$754,N/A
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1 stop,$560,N/A
2025-11-10,2025-11-17,Qatar Airways,6h 45m,1 stop,$754,N/A
2025-11-10,2025-11-17,Qatar Airways,7h 25m,1 stop,$560,N/A
2025-11-10,2025-11-17,Qatar Airways,7h 30m,1 stop,$560,N/A
2025-11-10,2025-11-17,Etihad Airways,8h 30m,1 stop,$560,N/A
2025-11-10,2025-11-17,Etihad Airways,6h 55m,1 stop,$560,N/A
2025-11-10,2025-11-17,Egyptair,6h 15m,1 stop,$754,N/A
2025-11-10,2025-11-17,Egyptair,9h 45m,1 stop,"$1,084",N/A
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1 stop,$754,N/A
2025-11-10,2025-11-17,Qatar Airways,8h 45m,1 stop,$754,N/A
2025-11-10,2025-11-17,Turkish Airlines,7h 45m,1 stop,$754,N/A
2025-11-10,2025-11-17,MEA,2h 35m,nonstop,$702,$566
2025-11-10,2025-11-17,MEA,2h 15m,nonstop,$442,$566
2025-11-10,2025-11-17,Air Arabia,19h 15m,1 stop,$738,$566
2025-11-10,2025-11-17,Air Arabia,19h 25m,1 stop,$645,$566
2025-11-10,2025-11-17,MEA,2h 35m,nonstop,$682,$566
2025-11-10,2025-11-17,MEA,2h 15m,nonstop,$560,$566
2025-11-10,2025-11-17,MEA,2h 35m,nonstop,$560,$566
2025-11-10,2025-11-17,MEA,2h 15m,nonstop,$560,$566
2025-11-10,2025-11-17,MEA,2h 35m,nonstop,$465,$566
2025-11-10,2025-11-17,MEA,2h 15m,nonstop,$560,$570
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1 stop,$480,$566
2025-11-10,2025-11-17,Qatar Airways,6h 45m,1 stop,$560,$566
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1 stop,$520,$566
2025-11-10,2025-11-17,Qatar Airways,7h 30m,1 stop,$466,$570
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1 stop,$560,$570
2025-11-10,2025-11-17,Qatar Airways,7h 30m,1 stop,$754,$566
2025-11-10,2025-11-17,Egyptair,6h 15m,1 stop,$560,$566
2025-11-10,2025-11-17,Egyptair,7h 25m,1 stop,$560,$566
2025-11-10,2025-11-17,Qatar Airways,7h 25m,1 stop,$560,$566
2025-11-10,2025-11-17,Qatar Airways,6h 45m,1 stop,$754,$687
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1 stop,$560,$2
2025-11-10,2025-11-17,Qatar Airways,6h 45m,1 stop,$754,$2
2025-11-10,2025-11-17,Qatar Airways,7h 25m,1 stop,$560,$545
2025-11-10,2025-11-17,Qatar Airways,7h 30m,1 stop,$560,$566
2025-11-10,2025-11-17,Etihad Airways,8h 30m,1 stop,$560,$545
2025-11-10,2025-11-17,Etihad Airways,6h 55m,1 stop,$560,$566
2025-11-10,2025-11-17,Egyptair,6h 15m,1 stop,$754,$2
2025-11-10,2025-11-17,Egyptair,9h 45m,1 stop,"$1,084",N/A
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1 stop,$754,N/A
2025-11-10,2025-11-17,Qatar Airways,8h 45m,1 stop,$754,N/A
2025-11-10,2025-11-17,Turkish Airlines,7h 45m,1 stop,$754,N/A
2025-11-10,2025-11-17,Turkish Airlines,7h 40m,1 stop,$560,N/A
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1 stop,$462,N/A
2025-11-10,2025-11-17,Qatar Airways,8h 45m,1 stop,$560,N/A
2025-11-10,2025-11-17,Qatar Airways,7h 25m,1 stop,$480,N/A
2025-11-10,2025-11-17,Qatar Airways,8h 45m,1 stop,$463,N/A
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1 stop,$560,N/A
2025-11-10,2025-11-17,Qatar Airways,11h 05m,1 stop,$661,N/A
2025-11-10,2025-11-17,Etihad Airways,8h 30m,1 stop,$411,$661
2025-11-10,2025-11-17,Royal Jordanian,6h 30m,1 stop,$645,$421
2025-11-10,2025-11-17,MEA,2h 35m,nonstop,$369,$698
2025-11-10,2025-11-17,MEA,2h 15m,nonstop,$682,$719
2025-11-10,2025-11-17,Aegean Airlines,23h 05m,1 stop,$702,$445
2025-11-10,2025-11-17,Royal Jordanian,6h 45m,1 stop,$412,$755
2025-11-10,2025-11-17,MEA,2h 35m,nonstop,$738,$445
2025-11-10,2025-11-17,MEA,2h 15m,nonstop,$412,$445
2025-11-10,2025-11-17,MEA,2h 35m,nonstop,$412,$445
2025-11-10,2025-11-17,MEA,2h 15m,nonstop,$412,$608
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1 stop,$412,$554
2025-11-10,2025-11-17,Royal Jordanian,6h 30m,1 stop,$412,$464
2025-11-10,2025-11-17,MEA,2h 35m,nonstop,$459,$566
2025-11-10,2025-11-17,MEA,2h 15m,nonstop,$584,$554
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1 stop,$551,$566
2025-11-10,2025-11-17,Royal Jordanian,6h 45m,1 stop,$430,$608
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1 stop,$476,$645
2025-11-10,2025-11-17,Royal Jordanian,6h 30m,1 stop,$459,$464
2025-11-10,2025-11-17,Qatar Airways,7h 25m,1 stop,$551,$566
2025-11-10,2025-11-17,Royal Jordanian,6h 30m,1 stop,$476,$594
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1 stop,$459,$566
2025-11-10,2025-11-17,Royal Jordanian,6h 45m,1 stop,$584,$566
2025-11-10,2025-11-17,Qatar Airways,7h 25m,1 stop,$621,N/A
2025-11-10,2025-11-17,Royal Jordanian,6h 45m,1 stop,$430,N/A
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1 stop,$476,N/A
2025-11-10,2025-11-17,Etihad Airways,6h 55m,1 stop,$590,N/A
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1 stop,"$1,994",N/A
2025-11-10,2025-11-17,MEA,2h 15m,nonstop,$584,N/A
2025-11-10,2025-11-17,MEA,2h 35m,nonstop,$476,N/A
2025-11-10,2025-11-17,Royal Jordanian,6h 30m,1 stop,"$2,031",N/A
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1 stop,$476,N/A
2025-11-10,2025-11-17,Egyptair,7h 25m,1 stop,$604,N/A
2025-11-17,2025-11-24,Qatar Airways,7h 10m,1 stop,$566,$566
2025-11-17,2025-11-24,Qatar Airways,6h 45m,1 stop,$402,N/A
2025-11-17,2025-11-24,flydubai,13h 40m,1 stop,$566,N/A
2025-11-17,2025-11-24,flydubai,9h 35m,1 stop,$566,N/A
2025-11-17,2025-11-24,Qatar Airways,6h 25m,1 stop,$465,N/A
2025-11-17,2025-11-24,Qatar Airways,7h 30m,1 stop,$566,N/A
2025-11-17,2025-11-24,Qatar Airways,7h 10m,1 stop,$466,N/A
2025-11-17,2025-11-24,Qatar Airways,7h 30m,1 stop,$480,N/A
