Departure,Return,Airline,Duration,Transit,Price,Competitor Price,Duration in Minutes,Flight Type,Price Type,Season,Price per Hour,Origin,Average Temp (°C),Precipitation (mm),Rain
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1,480.0,645.0,385,Medium,Cheap,Autumn,74.81,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Qatar Airways,7h 30m,1,566.0,630.0,450,Long,Affordable,Autumn,75.47,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,flydubai,12h 10m,1,466.0,630.0,730,Long,Cheap,Autumn,38.3,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,flydubai,9h 35m,1,566.0,669.0,575,Long,Affordable,Autumn,59.06,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Qatar Airways,7h 25m,1,521.0,442.0,445,Long,Affordable,Autumn,70.25,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1,604.0,566.0,405,Medium,Affordable,Autumn,89.48,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Etihad Airways,8h 30m,1,590.0,442.0,510,Long,Affordable,Autumn,69.41,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Etihad Airways,6h 55m,1,665.0,566.0,415,Medium,Affordable,Autumn,96.14,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Qatar Airways,7h 10m,1,625.0,441.0,430,Medium,Affordable,Autumn,87.21,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Qatar Airways,7h 30m,1,604.0,545.0,450,Long,Affordable,Autumn,80.53,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Qatar Airways,7h 25m,1,665.0,683.66,445,Long,Affordable,Autumn,89.66,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Qatar Airways,8h 45m,1,480.0,498.66,525,Long,Cheap,Autumn,54.86,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Qatar Airways,7h 25m,1,2031.0,2049.66,445,Long,Expensive,Autumn,273.84,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,MEA,2h 15m,0,604.0,622.66,135,Short,Affordable,Autumn,268.44,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,MEA,2h 35m,0,630.0,648.66,155,Short,Affordable,Autumn,243.87,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1,610.0,628.66,405,Medium,Affordable,Autumn,90.37,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,MEA,2h 35m,0,625.0,643.66,155,Short,Affordable,Autumn,241.94,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Etihad Airways,6h 55m,1,526.0,544.66,415,Medium,Affordable,Autumn,76.05,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,MEA,2h 35m,0,604.0,622.66,155,Short,Affordable,Autumn,233.81,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Qatar Airways,7h 30m,1,610.0,628.66,450,Long,Affordable,Autumn,81.33,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Qatar Airways,7h 25m,1,654.0,672.66,445,Long,Affordable,Autumn,88.18,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,MEA,2h 15m,0,665.0,683.66,135,Short,Affordable,Autumn,295.56,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,MEA,2h 35m,0,1506.0,1524.66,155,Short,Expensive,Autumn,582.97,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Qatar Airways,7h 30m,1,623.0,641.66,450,Long,Affordable,Autumn,83.07,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Etihad Airways,8h 30m,1,665.0,683.66,510,Long,Affordable,Autumn,78.24,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Royal Jordanian,9h 35m,1,604.0,622.66,575,Long,Affordable,Autumn,63.03,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,MEA,2h 15m,0,428.0,446.66,135,Short,Cheap,Autumn,190.22,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1,632.0,650.66,385,Medium,Affordable,Autumn,98.49,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Royal Jordanian,6h 30m,1,626.0,644.66,390,Medium,Affordable,Autumn,96.31,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Royal Jordanian,9h 35m,1,602.0,620.66,575,Long,Affordable,Autumn,62.82,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,MEA,2h 15m,0,474.0,492.66,135,Short,Cheap,Autumn,210.67,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1,428.0,446.66,385,Medium,Cheap,Autumn,66.7,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Royal Jordanian,6h 45m,1,474.0,492.66,405,Medium,Cheap,Autumn,70.22,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1,665.0,683.66,385,Medium,Affordable,Autumn,103.64,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Qatar Airways,6h 45m,1,415.0,433.66,405,Medium,Cheap,Autumn,61.48,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Qatar Airways,6h 25m,1,602.0,620.66,385,Medium,Affordable,Autumn,93.82,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Etihad Airways,6h 55m,1,473.0,491.66,415,Medium,Cheap,Autumn,68.39,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Qatar Airways,7h 10m,1,2031.0,2049.66,430,Medium,Expensive,Autumn,283.4,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,Royal Jordanian,6h 30m,1,551.0,569.66,390,Medium,Affordable,Autumn,84.77,Riyadh,24.4,0.08,Yes
2025-11-03,2025-11-10,MEA,2h 35m,0,454.0,472.66,155,Short,Cheap,Autumn,175.74,Riyadh,24.4,0.08,Yes
2025-11-10,2025-11-17,MEA,2h 35m,0,702.0,566.0,155,Short,Affordable,Autumn,271.74,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,MEA,2h 15m,0,442.0,566.0,135,Short,Cheap,Autumn,196.44,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Air Arabia,19h 15m,1,738.0,566.0,1155,Long,Affordable,Autumn,38.34,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Air Arabia,19h 25m,1,645.0,566.0,1165,Long,Affordable,Autumn,33.22,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,MEA,2h 35m,0,682.0,566.0,155,Short,Affordable,Autumn,264.0,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,MEA,2h 15m,0,560.0,566.0,135,Short,Affordable,Autumn,248.89,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,MEA,2h 35m,0,560.0,566.0,155,Short,Affordable,Autumn,216.77,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,MEA,2h 15m,0,560.0,578.66,135,Short,Affordable,Autumn,248.89,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,MEA,2h 35m,0,465.0,483.66,155,Short,Cheap,Autumn,180.0,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1,480.0,498.66,430,Medium,Cheap,Autumn,66.98,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,6h 45m,1,560.0,578.66,405,Medium,Affordable,Autumn,82.96,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1,520.0,538.66,385,Medium,Affordable,Autumn,81.04,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 30m,1,466.0,484.66,450,Long,Cheap,Autumn,62.13,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1,560.0,578.66,430,Medium,Affordable,Autumn,78.14,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 30m,1,754.0,772.66,450,Long,Affordable,Autumn,100.53,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,MEA,2h 35m,0,465.0,566.0,155,Short,Cheap,Autumn,180.0,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,MEA,2h 15m,0,560.0,570.0,135,Short,Affordable,Autumn,248.89,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1,480.0,566.0,430,Medium,Cheap,Autumn,66.98,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,6h 45m,1,560.0,566.0,405,Medium,Affordable,Autumn,82.96,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1,520.0,566.0,385,Medium,Affordable,Autumn,81.04,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 30m,1,466.0,570.0,450,Long,Cheap,Autumn,62.13,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1,560.0,570.0,430,Medium,Affordable,Autumn,78.14,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Egyptair,6h 15m,1,560.0,578.66,375,Medium,Affordable,Autumn,89.6,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Egyptair,7h 25m,1,560.0,578.66,445,Long,Affordable,Autumn,75.51,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 25m,1,560.0,578.66,445,Long,Affordable,Autumn,75.51,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,6h 45m,1,754.0,772.66,405,Medium,Affordable,Autumn,111.7,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1,560.0,578.66,385,Medium,Affordable,Autumn,87.27,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 30m,1,560.0,578.66,450,Long,Affordable,Autumn,74.67,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Etihad Airways,8h 30m,1,560.0,578.66,510,Long,Affordable,Autumn,65.88,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Etihad Airways,6h 55m,1,560.0,578.66,415,Medium,Affordable,Autumn,80.96,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Egyptair,6h 15m,1,754.0,772.66,375,Medium,Affordable,Autumn,120.64,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Egyptair,9h 45m,1,1084.0,1102.66,585,Long,Expensive,Autumn,111.18,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1,754.0,772.66,430,Medium,Affordable,Autumn,105.21,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,8h 45m,1,754.0,772.66,525,Long,Affordable,Autumn,86.17,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Turkish Airlines,7h 45m,1,754.0,772.66,465,Long,Affordable,Autumn,97.29,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 30m,1,754.0,566.0,450,Long,Affordable,Autumn,100.53,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Egyptair,6h 15m,1,560.0,566.0,375,Medium,Affordable,Autumn,89.6,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Egyptair,7h 25m,1,560.0,566.0,445,Long,Affordable,Autumn,75.51,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 25m,1,560.0,566.0,445,Long,Affordable,Autumn,75.51,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,6h 45m,1,754.0,687.0,405,Medium,Affordable,Autumn,111.7,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1,560.0,578.66,385,Medium,Affordable,Autumn,87.27,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,6h 45m,1,754.0,772.66,405,Medium,Affordable,Autumn,111.7,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 25m,1,560.0,545.0,445,Long,Affordable,Autumn,75.51,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 30m,1,560.0,566.0,450,Long,Affordable,Autumn,74.67,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Etihad Airways,8h 30m,1,560.0,545.0,510,Long,Affordable,Autumn,65.88,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Etihad Airways,6h 55m,1,560.0,566.0,415,Medium,Affordable,Autumn,80.96,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Egyptair,6h 15m,1,754.0,772.66,375,Medium,Affordable,Autumn,120.64,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Turkish Airlines,7h 40m,1,560.0,578.66,460,Long,Affordable,Autumn,73.04,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1,462.0,480.66,430,Medium,Cheap,Autumn,64.47,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,8h 45m,1,560.0,578.66,525,Long,Affordable,Autumn,64.0,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 25m,1,480.0,498.66,445,Long,Cheap,Autumn,64.72,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,8h 45m,1,463.0,481.66,525,Long,Cheap,Autumn,52.91,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,11h 05m,1,661.0,679.66,665,Long,Affordable,Autumn,59.64,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Etihad Airways,8h 30m,1,411.0,661.0,510,Long,Cheap,Autumn,48.35,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Royal Jordanian,6h 30m,1,645.0,421.0,390,Medium,Affordable,Autumn,99.23,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,MEA,2h 35m,0,369.0,698.0,155,Short,Cheap,Autumn,142.84,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,MEA,2h 15m,0,682.0,719.0,135,Short,Affordable,Autumn,303.11,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Aegean Airlines,23h 05m,1,702.0,445.0,1385,Long,Affordable,Autumn,30.41,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Royal Jordanian,6h 45m,1,412.0,755.0,405,Medium,Cheap,Autumn,61.04,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,MEA,2h 35m,0,738.0,445.0,155,Short,Affordable,Autumn,285.68,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,MEA,2h 15m,0,412.0,445.0,135,Short,Cheap,Autumn,183.11,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,MEA,2h 35m,0,412.0,445.0,155,Short,Cheap,Autumn,159.48,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,MEA,2h 15m,0,412.0,608.0,135,Short,Cheap,Autumn,183.11,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1,412.0,554.0,385,Medium,Cheap,Autumn,64.21,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Royal Jordanian,6h 30m,1,412.0,464.0,390,Medium,Cheap,Autumn,63.38,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,MEA,2h 35m,0,459.0,566.0,155,Short,Cheap,Autumn,177.68,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,MEA,2h 15m,0,584.0,554.0,135,Short,Affordable,Autumn,259.56,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1,551.0,566.0,385,Medium,Affordable,Autumn,85.87,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Royal Jordanian,6h 45m,1,430.0,608.0,405,Medium,Cheap,Autumn,63.7,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1,476.0,645.0,430,Medium,Cheap,Autumn,66.42,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Royal Jordanian,6h 30m,1,459.0,464.0,390,Medium,Cheap,Autumn,70.62,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 25m,1,551.0,566.0,445,Long,Affordable,Autumn,74.29,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Royal Jordanian,6h 30m,1,476.0,594.0,390,Medium,Cheap,Autumn,73.23,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 10m,1,459.0,566.0,430,Medium,Cheap,Autumn,64.05,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Royal Jordanian,6h 45m,1,584.0,566.0,405,Medium,Affordable,Autumn,86.52,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,7h 25m,1,621.0,639.66,445,Long,Affordable,Autumn,83.73,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Royal Jordanian,6h 45m,1,430.0,448.66,405,Medium,Cheap,Autumn,63.7,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1,476.0,494.66,385,Medium,Cheap,Autumn,74.18,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Etihad Airways,6h 55m,1,590.0,608.66,415,Medium,Affordable,Autumn,85.3,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Qatar Airways,6h 25m,1,1994.0,2012.66,385,Medium,Expensive,Autumn,310.75,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,MEA,2h 15m,0,584.0,602.66,135,Short,Affordable,Autumn,259.56,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,MEA,2h 35m,0,476.0,494.66,155,Short,Cheap,Autumn,184.26,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Royal Jordanian,6h 30m,1,2031.0,2049.66,390,Medium,Expensive,Autumn,312.46,Riyadh,22.3,0.29,Yes
2025-11-10,2025-11-17,Egyptair,7h 25m,1,604.0,622.66,445,Long,Affordable,Autumn,81.44,Riyadh,22.3,0.29,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 10m,1,566.0,566.0,430,Medium,Affordable,Autumn,78.98,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,6h 45m,1,402.0,420.66,405,Medium,Cheap,Autumn,59.56,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,flydubai,13h 40m,1,566.0,584.66,820,Long,Affordable,Autumn,41.41,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,flydubai,9h 35m,1,566.0,584.66,575,Long,Affordable,Autumn,59.06,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,6h 25m,1,465.0,483.66,385,Medium,Cheap,Autumn,72.47,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 30m,1,566.0,584.66,450,Long,Affordable,Autumn,75.47,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 10m,1,466.0,484.66,430,Medium,Cheap,Autumn,65.02,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 30m,1,480.0,498.66,450,Long,Cheap,Autumn,64.0,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Egyptair,6h 15m,1,566.0,584.66,375,Medium,Affordable,Autumn,90.56,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Egyptair,7h 25m,1,545.0,563.66,445,Long,Affordable,Autumn,73.48,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 25m,1,566.0,584.66,445,Long,Affordable,Autumn,76.31,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,6h 45m,1,570.0,588.66,405,Medium,Affordable,Autumn,84.44,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Egyptair,6h 15m,1,570.0,588.66,375,Medium,Affordable,Autumn,91.2,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Egyptair,9h 45m,1,566.0,584.66,585,Long,Affordable,Autumn,58.05,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,6h 25m,1,566.0,584.66,385,Medium,Affordable,Autumn,88.21,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,6h 45m,1,465.0,483.66,405,Medium,Cheap,Autumn,68.89,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 30m,1,465.0,483.66,450,Long,Cheap,Autumn,62.0,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Etihad Airways,8h 30m,1,570.0,588.66,510,Long,Affordable,Autumn,67.06,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Etihad Airways,6h 55m,1,545.0,563.66,415,Medium,Affordable,Autumn,78.8,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 10m,1,570.0,588.66,430,Medium,Affordable,Autumn,79.53,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,8h 45m,1,754.0,772.66,525,Long,Affordable,Autumn,86.17,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,6h 25m,1,545.0,563.66,385,Medium,Affordable,Autumn,84.94,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,11h 05m,1,570.0,588.66,665,Long,Affordable,Autumn,51.43,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 10m,1,754.0,772.66,430,Medium,Affordable,Autumn,105.21,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,11h 05m,1,566.0,584.66,665,Long,Affordable,Autumn,51.07,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 25m,1,754.0,772.66,445,Long,Affordable,Autumn,101.66,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,8h 45m,1,566.0,584.66,525,Long,Affordable,Autumn,64.69,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,12h 00m,1,566.0,584.66,720,Long,Affordable,Autumn,47.17,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 30m,1,754.0,772.66,450,Long,Affordable,Autumn,100.53,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Egyptair,12h 45m,1,566.0,584.66,765,Long,Affordable,Autumn,44.39,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,6h 45m,1,402.0,645.0,405,Medium,Cheap,Autumn,59.56,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,flydubai,13h 40m,1,566.0,630.0,820,Long,Affordable,Autumn,41.41,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,flydubai,9h 35m,1,566.0,604.0,575,Long,Affordable,Autumn,59.06,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,6h 25m,1,465.0,630.0,385,Medium,Cheap,Autumn,72.47,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 30m,1,566.0,669.0,450,Long,Affordable,Autumn,75.47,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 10m,1,466.0,641.0,430,Medium,Cheap,Autumn,65.02,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 30m,1,480.0,649.0,450,Long,Cheap,Autumn,64.0,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Egyptair,7h 25m,1,663.0,681.66,445,Long,Affordable,Autumn,89.39,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 25m,1,2031.0,2049.66,445,Long,Expensive,Autumn,273.84,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,8h 45m,1,630.0,648.66,525,Long,Affordable,Autumn,72.0,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Egyptair,6h 15m,1,613.0,631.66,375,Medium,Affordable,Autumn,98.08,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Egyptair,15h 50m,1,630.0,648.66,950,Long,Affordable,Autumn,39.79,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,6h 25m,1,592.0,610.66,385,Medium,Affordable,Autumn,92.26,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,11h 05m,1,574.0,592.66,665,Long,Affordable,Autumn,51.79,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Etihad Airways,8h 30m,1,613.0,631.66,510,Long,Affordable,Autumn,72.12,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Etihad Airways,12h 30m,1,668.0,686.66,750,Long,Affordable,Autumn,53.44,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 10m,1,665.0,683.66,430,Medium,Affordable,Autumn,92.79,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,11h 05m,1,629.0,647.66,665,Long,Affordable,Autumn,56.75,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Turkish Airlines,7h 30m,1,1581.0,1599.66,450,Long,Expensive,Autumn,210.8,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Turkish Airlines,7h 40m,1,631.0,649.66,460,Long,Affordable,Autumn,82.3,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Etihad Airways,14h 15m,1,948.0,966.66,855,Long,Expensive,Autumn,66.53,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Etihad Airways,6h 55m,1,986.0,1004.66,415,Medium,Expensive,Autumn,142.55,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,6h 45m,1,402.0,566.0,405,Medium,Cheap,Autumn,59.56,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,flydubai,13h 40m,1,566.0,545.0,820,Long,Affordable,Autumn,41.41,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,flydubai,9h 35m,1,566.0,645.0,575,Long,Affordable,Autumn,59.06,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 30m,1,566.0,604.0,450,Long,Affordable,Autumn,75.47,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 10m,1,466.0,630.0,430,Medium,Cheap,Autumn,65.02,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 30m,1,480.0,669.0,450,Long,Cheap,Autumn,64.0,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Egyptair,6h 15m,1,480.0,641.0,375,Medium,Cheap,Autumn,76.8,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Egyptair,7h 25m,1,461.0,649.0,445,Long,Cheap,Autumn,62.16,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,7h 25m,1,566.0,442.0,445,Long,Affordable,Autumn,76.31,Riyadh,21.2,0.2,Yes
2025-11-17,2025-11-24,Qatar Airways,6h 45m,1,570.0,566.0,405,Medium,Affordable,Autumn,84.44,Riyadh,21.2,0.2,Yes
